,0,1,2,3
8,Joe Bryan,5400000.0,Left-Back,fc-fulham
9,Calum Chambers,12600000.0,Right-Back,fc-fulham
10,Timothy Fosu-Mensah,6300000.0,Right-Back,fc-fulham
11,Cyrus Christie,3150000.0,Right-Back,fc-fulham
12,Denis Odoi,2250000.0,Right-Back,fc-fulham
13,Steven Sessegnon,0.0,Right-Back,fc-fulham
14,André Zambo Anguissa,22500000.0,Defensive Midfield,fc-fulham
15,Kevin McDonald,2700000.0,Defensive Midfield,fc-fulham
16,Ibrahima Cissé,1350000.0,Defensive Midfield,fc-fulham
17,Jean Michaël Seri,22500000.0,Central Midfield,fc-fulham
18,Stefan Johansen,3600000.0,Central Midfield,fc-fulham
19,Luca de la Torre,450000.0,Central Midfield,fc-fulham
20,Matt O'Riley,0.0,Central Midfield,fc-fulham
21,Ryan Sessegnon,31500000.0,Left Midfield,fc-fulham
22,Tom Cairney,13500000.0,Attacking Midfield,fc-fulham
23,André Schürrle,10800000.0,Left Winger,fc-fulham
24,Ryan Babel,4500000.0,Left Winger,fc-fulham
25,Neeskens Kebano,2700000.0,Left Winger,fc-fulham
26,Floyd Ayité,2250000.0,Left Winger,fc-fulham
27,Lazar Markovic,3600000.0,Right Winger,fc-fulham
28,Harvey Elliott,0.0,Right Winger,fc-fulham
29,Luciano Vietto,6300000.0,Second Striker,fc-fulham
30,Aleksandar Mitrovic,22500000.0,Centre-Forward,fc-fulham
31,Aboubakar Kamara,2480000.0,Centre-Forward,fc-fulham
32,Rui Fonte,2250000.0,Centre-Forward,fc-fulham
0,Martin Dubravka,6300000.0,Goalkeeper,newcastle-united
1,Karl Darlow,3150000.0,Goalkeeper,newcastle-united
2,Rob Elliot,900000.0,Goalkeeper,newcastle-united
3,Freddie Woodman,450000.0,Goalkeeper,newcastle-united
4,Nathan Harker,0.0,Goalkeeper,newcastle-united
5,Jamaal Lascelles,13500000.0,Centre-Back,newcastle-united
6,Fabian Schär,7200000.0,Centre-Back,newcastle-united
7,Florian Lejeune,7200000.0,Centre-Back,newcastle-united
8,Federico Fernández,6300000.0,Centre-Back,newcastle-united
9,Ciaran Clark,5400000.0,Centre-Back,newcastle-united
10,Lewis Cass,0.0,Centre-Back,newcastle-united
11,Kell Watts,0.0,Centre-Back,newcastle-united
12,Matt Ritchie,10800000.0,Left-Back,newcastle-united
13,Antonio Barreca,6300000.0,Left-Back,newcastle-united
14,Paul Dummett,4500000.0,Left-Back,newcastle-united
15,Achraf Lazaar,900000.0,Left-Back,newcastle-united
16,DeAndre Yedlin,7200000.0,Right-Back,newcastle-united
17,Javier Manquillo,4500000.0,Right-Back,newcastle-united
18,Jamie Sterry,68000.0,Right-Back,newcastle-united
19,Isaac Hayden,7200000.0,Defensive Midfield,newcastle-united
20,Sung-yueng Ki,5400000.0,Defensive Midfield,newcastle-united
21,Jack Colback,2700000.0,Defensive Midfield,newcastle-united
22,Jonjo Shelvey,13500000.0,Central Midfield,newcastle-united
23,Sean Longstaff,6300000.0,Central Midfield,newcastle-united
24,Mohamed Diamé,4500000.0,Central Midfield,newcastle-united
25,Miguel Almirón,18000000.0,Attacking Midfield,newcastle-united
26,Henri Saivet,900000.0,Attacking Midfield,newcastle-united
27,Kenedy,9000000.0,Left Winger,newcastle-united
28,Christian Atsu,5400000.0,Left Winger,newcastle-united
29,Rolando Aarons,450000.0,Left Winger,newcastle-united
30,Jacob Murphy,5400000.0,Right Winger,newcastle-united
31,Callum Roberts,68000.0,Right Winger,newcastle-united
32,Ayoze Pérez,18000000.0,Second Striker,newcastle-united
33,Dwight Gayle,13500000.0,Centre-Forward,newcastle-united
34,Salomón Rondón,13500000.0,Centre-Forward,newcastle-united
35,Yoshinori Muto,8100000.0,Centre-Forward,newcastle-united
36,Joselu,3600000.0,Centre-Forward,newcastle-united
0,Nick Pope,9000000.0,Goalkeeper,fc-burnley
1,Joe Hart,5400000.0,Goalkeeper,fc-burnley
2,Tom Heaton,2700000.0,Goalkeeper,fc-burnley
3,Anders Lindegaard,450000.0,Goalkeeper,fc-burnley
4,Adam Legzdins,225000.0,Goalkeeper,fc-burnley
5,James Tarkowski,16200000.0,Centre-Back,fc-burnley
6,Ben Mee,9000000.0,Centre-Back,fc-burnley
7,Ben Gibson,9000000.0,Centre-Back,fc-burnley
8,Kevin Long,2250000.0,Centre-Back,fc-burnley
9,Charlie Taylor,6300000.0,Left-Back,fc-burnley
10,Stephen Ward,1800000.0,Left-Back,fc-burnley
11,Ali Koiki,0.0,Left-Back,fc-burnley
12,Anthony Driscoll-Glennon,0.0,Left-Back,fc-burnley
13,Matthew Lowton,4500000.0,Right-Back,fc-burnley
14,Phil Bardsley,1350000.0,Right-Back,fc-burnley
15,Jack Cork,13500000.0,Defensive Midfield,fc-burnley
16,Ashley Westwood,6300000.0,Defensive Midfield,fc-burnley
17,Steven Defour,4500000.0,Defensive Midfield,fc-burnley
18,Jeff Hendrick,9000000.0,Central Midfield,fc-burnley
19,Aiden O'Neill,450000.0,Central Midfield,fc-burnley
20,Josh Benson,0.0,Central Midfield,fc-burnley
21,Robbie Brady,7200000.0,Left Midfield,fc-burnley
22,Dwight McNeil,13500000.0,Left Winger,fc-burnley
23,Jóhann Berg Gudmundsson,9000000.0,Right Winger,fc-burnley
24,Aaron Lennon,4500000.0,Right Winger,fc-burnley
25,Jonathan Walters,0.0,Right Winger,fc-burnley
26,Chris Wood,16200000.0,Centre-Forward,fc-burnley
27,Ashley Barnes,9000000.0,Centre-Forward,fc-burnley
28,Matej Vydra,7200000.0,Centre-Forward,fc-burnley
29,Sam Vokes,4500000.0,Centre-Forward,fc-burnley
30,Nahki Wells,3600000.0,Centre-Forward,fc-burnley
31,Peter Crouch,900000.0,Centre-Forward,fc-burnley
32,Ntumba Massanka,0.0,Centre-Forward,fc-burnley
0,Asmir Begovic,6300000.0,Goalkeeper,afc-bournemouth
1,Artur Boruc,900000.0,Goalkeeper,afc-bournemouth
2,Aaron Ramsdale,675000.0,Goalkeeper,afc-bournemouth
3,Mark Travers,225000.0,Goalkeeper,afc-bournemouth
4,Nathan Aké,27000000.0,Centre-Back,afc-bournemouth
5,Chris Mepham,11700000.0,Centre-Back,afc-bournemouth
6,Steve Cook,9000000.0,Centre-Back,afc-bournemouth
7,Tyrone Mings,4500000.0,Centre-Back,afc-bournemouth
8,Jack Simpson,1350000.0,Centre-Back,afc-bournemouth
9,Diego Rico,8100000.0,Left-Back,afc-bournemouth
10,Charlie Daniels,2700000.0,Left-Back,afc-bournemouth
11,Brad Smith,900000.0,Left-Back,afc-bournemouth
12,Nathaniel Clyne,10800000.0,Right-Back,afc-bournemouth
13,Adam Smith,6300000.0,Right-Back,afc-bournemouth
14,Simon Francis,1800000.0,Right-Back,afc-bournemouth
15,Jefferson Lerma,22500000.0,Defensive Midfield,afc-bournemouth
16,Matt Butcher,0.0,Defensive Midfield,afc-bournemouth
17,Lewis Cook,18000000.0,Central Midfield,afc-bournemouth
18,Harry Arter,6300000.0,Central Midfield,afc-bournemouth
19,Dan Gosling,3150000.0,Central Midfield,afc-bournemouth
20,Andrew Surman,2250000.0,Central Midfield,afc-bournemouth
21,Emerson Hyndman,900000.0,Central Midfield,afc-bournemouth
22,Nnamdi Ofoborh,135000.0,Central Midfield,afc-bournemouth
23,Kyle Taylor,0.0,Central Midfield,afc-bournemouth
24,Connor Mahoney,675000.0,Right Midfield,afc-bournemouth
25,Ryan Fraser,27000000.0,Left Winger,afc-bournemouth
26,Junior Stanislas,4050000.0,Left Winger,afc-bournemouth
27,Marc Pugh,1350000.0,Left Winger,afc-bournemouth
28,Alexandru Dobre,90000.0,Left Winger,afc-bournemouth
29,David Brooks,27000000.0,Right Winger,afc-bournemouth
30,Jordon Ibe,7200000.0,Right Winger,afc-bournemouth
31,Joshua King,18000000.0,Second Striker,afc-bournemouth
32,Callum Wilson,27000000.0,Centre-Forward,afc-bournemouth
33,Dominic Solanke,16200000.0,Centre-Forward,afc-bournemouth
34,Lys Mousset,3150000.0,Centre-Forward,afc-bournemouth
35,Jermain Defoe,1800000.0,Centre-Forward,afc-bournemouth
36,Sam Surridge,0.0,Centre-Forward,afc-bournemouth
0,Mathew Ryan,9000000.0,Goalkeeper,brighton-amp-hove-albion
1,David Button,1350000.0,Goalkeeper,brighton-amp-hove-albion
2,Christian Walton,900000.0,Goalkeeper,brighton-amp-hove-albion
3,Jason Steele,675000.0,Goalkeeper,brighton-amp-hove-albion
4,Robert Sánchez,0.0,Goalkeeper,brighton-amp-hove-albion
5,Shane Duffy,10800000.0,Centre-Back,brighton-amp-hove-albion
6,Lewis Dunk,10800000.0,Centre-Back,brighton-amp-hove-albion
7,Dan Burn,2700000.0,Centre-Back,brighton-amp-hove-albion
8,Leon Balogun,1800000.0,Centre-Back,brighton-amp-hove-albion
9,Leo Östigard,135000.0,Centre-Back,brighton-amp-hove-albion
10,Ben White,0.0,Centre-Back,brighton-amp-hove-albion
11,Ben Barclay,0.0,Centre-Back,brighton-amp-hove-albion
12,Bernardo,8100000.0,Left-Back,brighton-amp-hove-albion
13,Gaëtan Bong,1800000.0,Left-Back,brighton-amp-hove-albion
14,Markus Suttner,1350000.0,Left-Back,brighton-amp-hove-albion
15,Martín Montoya,7200000.0,Right-Back,brighton-amp-hove-albion
16,Ezequiel Schelotto,2700000.0,Right-Back,brighton-amp-hove-albion
17,Bruno,675000.0,Right-Back,brighton-amp-hove-albion
18,Tudor Baluta,4050000.0,Defensive Midfield,brighton-amp-hove-albion
19,Will Collar,0.0,Defensive Midfield,brighton-amp-hove-albion
20,Yves Bissouma,13500000.0,Central Midfield,brighton-amp-hove-albion
21,Davy Pröpper,13500000.0,Central Midfield,brighton-amp-hove-albion
22,Pascal Groß,9000000.0,Central Midfield,brighton-amp-hove-albion
23,Dale Stephens,5400000.0,Central Midfield,brighton-amp-hove-albion
24,Beram Kayal,1350000.0,Central Midfield,brighton-amp-hove-albion
25,Richie Towell,180000.0,Central Midfield,brighton-amp-hove-albion
26,Max Sanders,0.0,Central Midfield,brighton-amp-hove-albion
27,Jayson Molumby,0.0,Central Midfield,brighton-amp-hove-albion
28,Solly March,7200000.0,Left Midfield,brighton-amp-hove-albion
29,Alexis Mac Allister,4500000.0,Attacking Midfield,brighton-amp-hove-albion
30,José Izquierdo,9000000.0,Left Winger,brighton-amp-hove-albion
31,Alireza Jahanbakhsh,13500000.0,Right Winger,brighton-amp-hove-albion
32,Anthony Knockaert,7200000.0,Right Winger,brighton-amp-hove-albion
33,Jürgen Locadia,10800000.0,Centre-Forward,brighton-amp-hove-albion
34,Florin Andone,5400000.0,Centre-Forward,brighton-amp-hove-albion
35,Percy Tau,3150000.0,Centre-Forward,brighton-amp-hove-albion
36,Glenn Murray,2700000.0,Centre-Forward,brighton-amp-hove-albion
37,Tomer Hemed,2250000.0,Centre-Forward,brighton-amp-hove-albion
38,Jan Mlakar,1800000.0,Centre-Forward,brighton-amp-hove-albion
39,Viktor Gyökeres,450000.0,Centre-Forward,brighton-amp-hove-albion
40,Aaron Connolly,0.0,Centre-Forward,brighton-amp-hove-albion
0,Ben Foster,2700000.0,Goalkeeper,fc-watford
1,Heurelho Gomes,900000.0,Goalkeeper,fc-watford
2,Pontus Dahlberg,900000.0,Goalkeeper,fc-watford
3,Daniel Bachmann,450000.0,Goalkeeper,fc-watford
4,Christian Kabasele,7200000.0,Centre-Back,fc-watford
5,Daryl Janmaat,5400000.0,Centre-Back,fc-watford
6,Craig Cathcart,4500000.0,Centre-Back,fc-watford
7,Sebastian Prödl,3150000.0,Centre-Back,fc-watford
8,Adrian Mariappa,2700000.0,Centre-Back,fc-watford
9,Miguel Britos,1800000.0,Centre-Back,fc-watford
10,Ben Wilmot,1350000.0,Centre-Back,fc-watford
11,Jorge Segura,810000.0,Centre-Back,fc-watford
12,Tommie Hoban,450000.0,Centre-Back,fc-watford
13,Adam Masina,6300000.0,Left-Back,fc-watford
14,Marvin Zeegelaar,2250000.0,Left-Back,fc-watford
15,Jose Cholevas,1800000.0,Left-Back,fc-watford
16,Kiko Femenía,4500000.0,Right-Back,fc-watford
17,Dimitri Foulquier,3150000.0,Right-Back,fc-watford
18,Marc Navarro,1800000.0,Right-Back,fc-watford
19,Étienne Capoue,7200000.0,Defensive Midfield,fc-watford
20,Nathaniel Chalobah,6300000.0,Defensive Midfield,fc-watford
21,Abdoulaye Doucouré,22500000.0,Central Midfield,fc-watford
22,Will Hughes,16200000.0,Central Midfield,fc-watford
23,Tom Cleverley,6300000.0,Central Midfield,fc-watford
24,Domingos Quina,4500000.0,Central Midfield,fc-watford
25,Kwasi Sibo,180000.0,Central Midfield,fc-watford
26,Ken Sema,3150000.0,Left Midfield,fc-watford
27,Roberto Pereyra,11700000.0,Attacking Midfield,fc-watford
28,Gerard Deulofeu,22500000.0,Left Winger,fc-watford
29,Dodi Lukébakio,16200000.0,Right Winger,fc-watford
30,Andre Gray,13500000.0,Centre-Forward,fc-watford
31,Cucho Hernández,9000000.0,Centre-Forward,fc-watford
32,Troy Deeney,9000000.0,Centre-Forward,fc-watford
33,Isaac Success,4500000.0,Centre-Forward,fc-watford
34,Stefano Okaka,4500000.0,Centre-Forward,fc-watford
35,Adalberto Peñaranda,1800000.0,Centre-Forward,fc-watford
36,Obbi Oulare,1620000.0,Centre-Forward,fc-watford
37,Jerome Sinclair,1350000.0,Centre-Forward,fc-watford
38,Filip Stuparevic,1080000.0,Centre-Forward,fc-watford
0,Rui Patrício,18000000.0,Goalkeeper,wolverhampton-wanderers
1,John Ruddy,2700000.0,Goalkeeper,wolverhampton-wanderers
2,Will Norris,225000.0,Goalkeeper,wolverhampton-wanderers
3,Jack Ruddy,90000.0,Goalkeeper,wolverhampton-wanderers
4,Harry Burgoyne,0.0,Goalkeeper,wolverhampton-wanderers
5,Willy Boly,10800000.0,Centre-Back,wolverhampton-wanderers
6,Conor Coady,9000000.0,Centre-Back,wolverhampton-wanderers
7,Ryan Bennett,6300000.0,Centre-Back,wolverhampton-wanderers
8,Romain Saïss,4500000.0,Centre-Back,wolverhampton-wanderers
9,Roderick Miranda,1580000.0,Centre-Back,wolverhampton-wanderers
10,Kortney Hause,900000.0,Centre-Back,wolverhampton-wanderers
11,Ethan Ebanks-Landell,225000.0,Centre-Back,wolverhampton-wanderers
12,Sylvain Deslandes,90000.0,Centre-Back,wolverhampton-wanderers
13,Cameron John,0.0,Centre-Back,wolverhampton-wanderers
14,Max Kilman,0.0,Centre-Back,wolverhampton-wanderers
15,Jonny Otto,18000000.0,Left-Back,wolverhampton-wanderers
16,Rúben Vinagre,6300000.0,Left-Back,wolverhampton-wanderers
17,Matt Doherty,13500000.0,Right-Back,wolverhampton-wanderers
18,Phil Ofosu-Ayeh,270000.0,Right-Back,wolverhampton-wanderers
19,Rúben Neves,40500000.0,Defensive Midfield,wolverhampton-wanderers
20,Leander Dendoncker,16200000.0,Defensive Midfield,wolverhampton-wanderers
21,Ming-Yang Yang,225000.0,Defensive Midfield,wolverhampton-wanderers
22,João Moutinho,9000000.0,Central Midfield,wolverhampton-wanderers
23,Morgan Gibbs-White,7200000.0,Central Midfield,wolverhampton-wanderers
24,Connor Ronan,450000.0,Central Midfield,wolverhampton-wanderers
25,Elliot Watt,0.0,Central Midfield,wolverhampton-wanderers
26,Ryan Giles,0.0,Left Midfield,wolverhampton-wanderers
27,Jordan Graham,450000.0,Left Winger,wolverhampton-wanderers
28,Hélder Costa,13500000.0,Right Winger,wolverhampton-wanderers
29,Adama Traoré,13500000.0,Right Winger,wolverhampton-wanderers
30,Ivan Cavaleiro,9000000.0,Right Winger,wolverhampton-wanderers
31,Pedro Gonçalves,0.0,Right Winger,wolverhampton-wanderers
32,Raúl Jiménez,31500000.0,Centre-Forward,wolverhampton-wanderers
33,Diogo Jota,31500000.0,Centre-Forward,wolverhampton-wanderers
34,Léo Bonatini,3600000.0,Centre-Forward,wolverhampton-wanderers
35,Rafa Mir,2700000.0,Centre-Forward,wolverhampton-wanderers
36,Bright Enobakhare,450000.0,Centre-Forward,wolverhampton-wanderers
37,Michal Zyro,225000.0,Centre-Forward,wolverhampton-wanderers
38,Benny Ashley-Seal,135000.0,Centre-Forward,wolverhampton-wanderers
39,Niall Ennis,0.0,Centre-Forward,wolverhampton-wanderers
0,Jonas Lössl,4500000.0,Goalkeeper,huddersfield-town
1,Ben Hamer,450000.0,Goalkeeper,huddersfield-town
2,Joel Coleman,450000.0,Goalkeeper,huddersfield-town
3,Ryan Schofield,90000.0,Goalkeeper,huddersfield-town
4,Terence Kongolo,13500000.0,Centre-Back,huddersfield-town
5,Christopher Schindler,6300000.0,Centre-Back,huddersfield-town
6,Zanka,4500000.0,Centre-Back,huddersfield-town
7,Chris Löwe,1800000.0,Left-Back,huddersfield-town
8,Florent Hadergjonaj,6300000.0,Right-Back,huddersfield-town
9,Tommy Smith,2700000.0,Right-Back,huddersfield-town
10,Erik Durm,1800000.0,Right-Back,huddersfield-town
11,Demeaco Duhaney,0.0,Right-Back,huddersfield-town
12,Danny Williams,1800000.0,Defensive Midfield,huddersfield-town
13,Jon Gorenc Stankovic,1350000.0,Defensive Midfield,huddersfield-town
14,Aaron Mooy,12600000.0,Central Midfield,huddersfield-town
15,Philip Billing,6300000.0,Central Midfield,huddersfield-town
16,Jonathan Hogg,3150000.0,Central Midfield,huddersfield-town
17,Juninho Bacuna,3150000.0,Central Midfield,huddersfield-town
18,Jason Puncheon,2700000.0,Central Midfield,huddersfield-town
19,Aaron Rowe,0.0,Right Midfield,huddersfield-town
20,Alex Pritchard,8100000.0,Attacking Midfield,huddersfield-town
21,Abdelhamid Sabiri,1350000.0,Attacking Midfield,huddersfield-town
22,Jack Payne,315000.0,Attacking Midfield,huddersfield-town
23,Matty Daly,0.0,Attacking Midfield,huddersfield-town
24,Adama Diakhaby,7200000.0,Left Winger,huddersfield-town
25,Ramadan Sobhi,4500000.0,Left Winger,huddersfield-town
26,Rajiv van La Parra,3600000.0,Left Winger,huddersfield-town
27,Isaac Mbenza,4500000.0,Right Winger,huddersfield-town
28,Steve Mounié,9000000.0,Centre-Forward,huddersfield-town
29,Karlan Grant,4500000.0,Centre-Forward,huddersfield-town
30,Laurent Depoitre,3150000.0,Centre-Forward,huddersfield-town
31,Elias Kachunga,2700000.0,Centre-Forward,huddersfield-town
32,Collin Quaner,1350000.0,Centre-Forward,huddersfield-town
0,Neil Etheridge,7200000.0,Goalkeeper,cardiff-city
1,Alex Smithies,3150000.0,Goalkeeper,cardiff-city
2,Brian Murphy,225000.0,Goalkeeper,cardiff-city
3,Sean Morrison,4500000.0,Centre-Back,cardiff-city
4,Bruno Ecuele Manga,2700000.0,Centre-Back,cardiff-city
5,Sol Bamba,900000.0,Centre-Back,cardiff-city
6,Matthew Connolly,675000.0,Centre-Back,cardiff-city
7,Ciaron Brown,0.0,Centre-Back,cardiff-city
8,Joe Bennett,2700000.0,Left-Back,cardiff-city
9,Greg Cunningham,2700000.0,Left-Back,cardiff-city
10,Lee Peltier,1350000.0,Right-Back,cardiff-city
11,Jazz Richards,675000.0,Right-Back,cardiff-city
12,Cameron Coxe,0.0,Right-Back,cardiff-city
13,Víctor Camarasa,9000000.0,Central Midfield,cardiff-city
14,Harry Arter,6300000.0,Central Midfield,cardiff-city
15,Joe Ralls,4500000.0,Central Midfield,cardiff-city
16,Leandro Bacuna,2700000.0,Central Midfield,cardiff-city
17,Aron Gunnarsson,2250000.0,Central Midfield,cardiff-city
18,Loïc Damour,675000.0,Central Midfield,cardiff-city
19,Stuart O'Keefe,450000.0,Central Midfield,cardiff-city
20,Lloyd Humphries,0.0,Central Midfield,cardiff-city
21,Kadeem Harris,675000.0,Right Midfield,cardiff-city
22,Bobby Reid,9000000.0,Attacking Midfield,cardiff-city
23,Josh Murphy,9000000.0,Left Winger,cardiff-city
24,Junior Hoilett,4050000.0,Left Winger,cardiff-city
25,Nathaniel Mendez-Laing,2700000.0,Right Winger,cardiff-city
26,Lee Tomlin,1800000.0,Second Striker,cardiff-city
27,Kenneth Zohore,6300000.0,Centre-Forward,cardiff-city
28,Oumar Niasse,5400000.0,Centre-Forward,cardiff-city
29,Callum Paterson,4500000.0,Centre-Forward,cardiff-city
30,Gary Madine,3600000.0,Centre-Forward,cardiff-city
31,Danny Ward,1350000.0,Centre-Forward,cardiff-city
32,Omar Bogle,450000.0,Centre-Forward,cardiff-city
33,Rhys Healey,225000.0,Centre-Forward,cardiff-city
34,Jack McKay,0.0,Centre-Forward,cardiff-city
