,0,1,2,3
33,Julien Ngoy,0.0,Centre-Forward,stoke-city
0,Costel Pantilimon,2700000.0,Goalkeeper,fc-watford
1,Heurelho Gomes,900000.0,Goalkeeper,fc-watford
2,Giedrius Arlauskis,900000.0,Goalkeeper,fc-watford
3,Rene Gilmartin,225000.0,Goalkeeper,fc-watford
4,Daryl Janmaat,6300000.0,Centre-Back,fc-watford
5,Christian Kabasele,4950000.0,Centre-Back,fc-watford
6,Sebastian Prödl,3600000.0,Centre-Back,fc-watford
7,Craig Cathcart,3600000.0,Centre-Back,fc-watford
8,Miguel Britos,3150000.0,Centre-Back,fc-watford
9,Younès Kaboul,2250000.0,Centre-Back,fc-watford
10,Adrian Mariappa,900000.0,Centre-Back,fc-watford
11,Tommie Hoban,675000.0,Centre-Back,fc-watford
12,Charlie Rowan,0.0,Centre-Back,fc-watford
13,Jose Cholevas,1800000.0,Left-Back,fc-watford
14,Brandon Mason,0.0,Left-Back,fc-watford
15,Allan Nyom,4050000.0,Right-Back,fc-watford
16,Juan Carlos Paredes,1580000.0,Right-Back,fc-watford
17,Camilo Zúñiga,1350000.0,Right-Back,fc-watford
18,Andrew Eleftheriou,0.0,Right-Back,fc-watford
19,Étienne Capoue,8100000.0,Defensive Midfield,fc-watford
20,Mario Suárez,5400000.0,Defensive Midfield,fc-watford
21,Brice Dja Djedje,2700000.0,Defensive Midfield,fc-watford
22,Valon Behrami,2250000.0,Defensive Midfield,fc-watford
23,Tom Cleverley,7200000.0,Central Midfield,fc-watford
24,Abdoulaye Doucouré,5400000.0,Central Midfield,fc-watford
25,Sven Kums,4500000.0,Central Midfield,fc-watford
26,Adlène Guédioura,900000.0,Central Midfield,fc-watford
27,Ben Watson,900000.0,Central Midfield,fc-watford
28,Carl Stewart,0.0,Central Midfield,fc-watford
29,Ikechi Anya,3600000.0,Left Midfield,fc-watford
30,Roberto Pereyra,13500000.0,Attacking Midfield,fc-watford
31,Kenedy,6300000.0,Left Winger,fc-watford
32,Dion Pereira,0.0,Left Winger,fc-watford
33,Steven Berghuis,4950000.0,Right Winger,fc-watford
34,Nordin Amrabat,4050000.0,Right Winger,fc-watford
35,M'Baye Niang,13500000.0,Centre-Forward,fc-watford
36,Troy Deeney,9900000.0,Centre-Forward,fc-watford
37,Odion Ighalo,6300000.0,Centre-Forward,fc-watford
38,Matej Vydra,5400000.0,Centre-Forward,fc-watford
39,Stefano Okaka,5400000.0,Centre-Forward,fc-watford
40,Isaac Success,3600000.0,Centre-Forward,fc-watford
41,Obbi Oulare,1800000.0,Centre-Forward,fc-watford
42,Mauro Zárate,1800000.0,Centre-Forward,fc-watford
43,Jerome Sinclair,1350000.0,Centre-Forward,fc-watford
44,Mathias Ranégie,360000.0,Centre-Forward,fc-watford
45,Michael Folivi,0.0,Centre-Forward,fc-watford
0,Kasper Schmeichel,9000000.0,Goalkeeper,leicester-city
1,Ron-Robert Zieler,6300000.0,Goalkeeper,leicester-city
2,Ben Hamer,450000.0,Goalkeeper,leicester-city
3,Robert Huth,4500000.0,Centre-Back,leicester-city
4,Daniel Amartey,4500000.0,Centre-Back,leicester-city
5,Luis Hernández,2700000.0,Centre-Back,leicester-city
6,Wes Morgan,2700000.0,Centre-Back,leicester-city
7,Molla Wagué,1350000.0,Centre-Back,leicester-city
8,Yohan Benalouane,900000.0,Centre-Back,leicester-city
9,Marcin Wasilewski,45000.0,Centre-Back,leicester-city
10,Elliott Moore,0.0,Centre-Back,leicester-city
11,Christian Fuchs,5400000.0,Left-Back,leicester-city
12,Ben Chilwell,2250000.0,Left-Back,leicester-city
13,Danny Simpson,4500000.0,Right-Back,leicester-city
14,Wilfred Ndidi,12600000.0,Defensive Midfield,leicester-city
15,Nampalys Mendy,9000000.0,Defensive Midfield,leicester-city
16,Danny Drinkwater,8100000.0,Central Midfield,leicester-city
17,Andy King,2700000.0,Central Midfield,leicester-city
18,Matty James,1350000.0,Central Midfield,leicester-city
19,Marc Albrighton,5400000.0,Right Midfield,leicester-city
20,Jeffrey Schlupp,7200000.0,Left Midfield,leicester-city
21,Harvey Barnes,90000.0,Left Midfield,leicester-city
22,Bartosz Kapustka,5400000.0,Attacking Midfield,leicester-city
23,Ahmed Musa,15300000.0,Left Winger,leicester-city
24,Demarai Gray,8100000.0,Left Winger,leicester-city
25,Tom Lawrence,2250000.0,Left Winger,leicester-city
26,Riyad Mahrez,27000000.0,Right Winger,leicester-city
27,Islam Slimani,22500000.0,Centre-Forward,leicester-city
28,Jamie Vardy,13500000.0,Centre-Forward,leicester-city
29,Shinji Okazaki,6300000.0,Centre-Forward,leicester-city
30,Leonardo Ulloa,5400000.0,Centre-Forward,leicester-city
0,Lukasz Fabianski,8100000.0,Goalkeeper,swansea-city
1,Kristoffer Nordfeldt,1350000.0,Goalkeeper,swansea-city
2,Mark Birighitti,900000.0,Goalkeeper,swansea-city
3,Gerhard Tremmel,225000.0,Goalkeeper,swansea-city
4,Federico Fernández,8100000.0,Centre-Back,swansea-city
5,Alfie Mawson,5400000.0,Centre-Back,swansea-city
6,Kyle Bartley,3150000.0,Centre-Back,swansea-city
7,Jordi Amat,2250000.0,Centre-Back,swansea-city
8,Mike van der Hoorn,1800000.0,Centre-Back,swansea-city
9,Neil Taylor,5400000.0,Left-Back,swansea-city
10,Martin Olsson,4500000.0,Left-Back,swansea-city
11,Franck Tabanou,1800000.0,Left-Back,swansea-city
12,Stephen Kingsley,675000.0,Left-Back,swansea-city
13,Kyle Naughton,4500000.0,Right-Back,swansea-city
14,Ángel Rangel,900000.0,Right-Back,swansea-city
15,Connor Roberts,225000.0,Right-Back,swansea-city
16,Leroy Fer,7200000.0,Defensive Midfield,swansea-city
17,Sung-yueng Ki,6300000.0,Defensive Midfield,swansea-city
18,Jack Cork,4500000.0,Defensive Midfield,swansea-city
19,Tom Carroll,5400000.0,Central Midfield,swansea-city
20,Matt Grimes,1350000.0,Central Midfield,swansea-city
21,Leon Britton,900000.0,Central Midfield,swansea-city
22,Jay Fulton,450000.0,Central Midfield,swansea-city
23,Gylfi Sigurdsson,22500000.0,Attacking Midfield,swansea-city
24,Wayne Routledge,2250000.0,attack,swansea-city
25,Jefferson Montero,4050000.0,Left Winger,swansea-city
26,Modou Barrow,2700000.0,Left Winger,swansea-city
27,Kenji Gorré,90000.0,Left Winger,swansea-city
28,Daniel James,0.0,Left Winger,swansea-city
29,Luciano Narsingh,4500000.0,Right Winger,swansea-city
30,Nathan Dyer,3150000.0,Right Winger,swansea-city
31,Borja Bastón,9000000.0,Centre-Forward,swansea-city
32,Jordan Ayew,6750000.0,Centre-Forward,swansea-city
33,Fernando Llorente,5400000.0,Centre-Forward,swansea-city
34,Bafétimbi Gomis,4500000.0,Centre-Forward,swansea-city
35,Marvin Emnes,900000.0,Centre-Forward,swansea-city
36,Oliver McBurnie,225000.0,Centre-Forward,swansea-city
0,David Marshall,2700000.0,Goalkeeper,hull-city
1,Allan McGregor,900000.0,Goalkeeper,hull-city
2,Dusan Kuciak,900000.0,Goalkeeper,hull-city
3,Eldin Jakupovic,900000.0,Goalkeeper,hull-city
4,Will Mannion,0.0,Goalkeeper,hull-city
5,Harry Maguire,7200000.0,Centre-Back,hull-city
6,Andrea Ranocchia,4500000.0,Centre-Back,hull-city
7,Curtis Davies,2250000.0,Centre-Back,hull-city
8,Michael Dawson,2250000.0,Centre-Back,hull-city
9,Alex Bruce,675000.0,Centre-Back,hull-city
10,Andrew Robertson,6300000.0,Left-Back,hull-city
11,Josh Tymon,900000.0,Left-Back,hull-city
12,Omar Elabdellaoui,4500000.0,Right-Back,hull-city
13,Moses Odubajo,4500000.0,Right-Back,hull-city
14,Ahmed Elmohamady,3600000.0,Right-Back,hull-city
15,Brian Lenihan,90000.0,Right-Back,hull-city
16,Josh Clackstone,0.0,Right-Back,hull-city
17,Harvey Rodgers,0.0,Right-Back,hull-city
18,Ben Hinchliffe,0.0,midfield,hull-city
19,Jake Livermore,6300000.0,Defensive Midfield,hull-city
20,Alfred N'Diaye,4500000.0,Defensive Midfield,hull-city
21,Tom Huddlestone,4500000.0,Defensive Midfield,hull-city
22,Ryan Mason,7650000.0,Central Midfield,hull-city
23,Markus Henriksen,4500000.0,Central Midfield,hull-city
24,Sam Clucas,2250000.0,Central Midfield,hull-city
25,David Meyler,1800000.0,Central Midfield,hull-city
26,James Weir,450000.0,Central Midfield,hull-city
27,Daniel Batty,0.0,Central Midfield,hull-city
28,Evandro,1800000.0,Attacking Midfield,hull-city
29,Shaun Maloney,900000.0,Attacking Midfield,hull-city
30,Greg Olley,0.0,Attacking Midfield,hull-city
31,Kamil Grosicki,6300000.0,Left Winger,hull-city
32,Lazar Markovic,9000000.0,Right Winger,hull-city
33,Robert Snodgrass,7200000.0,Right Winger,hull-city
34,Jarrod Bowen,225000.0,Right Winger,hull-city
35,Oumar Niasse,8100000.0,Centre-Forward,hull-city
36,Abel Hernández,7200000.0,Centre-Forward,hull-city
37,Dieumerci Mbokani,4500000.0,Centre-Forward,hull-city
38,Will Keane,1350000.0,Centre-Forward,hull-city
39,Adama Diomande,1350000.0,Centre-Forward,hull-city
40,Greg Luer,225000.0,Centre-Forward,hull-city
41,Johan Ter Horst,0.0,Centre-Forward,hull-city
0,Víctor Valdés,1800000.0,Goalkeeper,fc-middlesbrough
1,Brad Guzan,900000.0,Goalkeeper,fc-middlesbrough
2,Tomas Mejias,270000.0,Goalkeeper,fc-middlesbrough
3,Connor Ripley,225000.0,Goalkeeper,fc-middlesbrough
4,Dimitrios Konstantopoulos,225000.0,Goalkeeper,fc-middlesbrough
5,Ben Gibson,7200000.0,Centre-Back,fc-middlesbrough
6,Bernardo Espinosa,2250000.0,Centre-Back,fc-middlesbrough
7,Daniel Ayala,1800000.0,Centre-Back,fc-middlesbrough
8,Alex Baptiste,900000.0,Centre-Back,fc-middlesbrough
9,Dael Fry,225000.0,Centre-Back,fc-middlesbrough
10,George Friend,1350000.0,Left-Back,fc-middlesbrough
11,James Husband,450000.0,Left-Back,fc-middlesbrough
12,Calum Chambers,12600000.0,Right-Back,fc-middlesbrough
13,Antonio Barragán,2700000.0,Right-Back,fc-middlesbrough
14,Fábio,1800000.0,Right-Back,fc-middlesbrough
15,Emilio Nsue,1580000.0,Right-Back,fc-middlesbrough
16,Marten de Roon,9000000.0,Defensive Midfield,fc-middlesbrough
17,Julien de Sart,1800000.0,Defensive Midfield,fc-middlesbrough
18,Adam Clayton,2700000.0,Central Midfield,fc-middlesbrough
19,Adam Forshaw,2700000.0,Central Midfield,fc-middlesbrough
20,Grant Leadbitter,1800000.0,Central Midfield,fc-middlesbrough
21,Adlène Guédioura,900000.0,Central Midfield,fc-middlesbrough
22,Adam Reach,4050000.0,Left Midfield,fc-middlesbrough
23,Stewart Downing,3150000.0,Left Midfield,fc-middlesbrough
24,Gastón Ramírez,5400000.0,Attacking Midfield,fc-middlesbrough
25,Viktor Fischer,4500000.0,Left Winger,fc-middlesbrough
26,Carlos de Pena,1800000.0,Left Winger,fc-middlesbrough
27,Adama Traoré,7200000.0,Right Winger,fc-middlesbrough
28,Albert Adomah,2250000.0,Right Winger,fc-middlesbrough
29,Jordan Rhodes,9000000.0,Centre-Forward,fc-middlesbrough
30,Álvaro Negredo,6750000.0,Centre-Forward,fc-middlesbrough
31,Rudy Gestede,6300000.0,Centre-Forward,fc-middlesbrough
32,Patrick Bamford,4500000.0,Centre-Forward,fc-middlesbrough
33,Cristhian Stuani,3150000.0,Centre-Forward,fc-middlesbrough
34,David Nugent,2700000.0,Centre-Forward,fc-middlesbrough
0,Ben Foster,3600000.0,Goalkeeper,west-bromwich-albion
1,Boaz Myhill,1350000.0,Goalkeeper,west-bromwich-albion
2,Jack Rose,90000.0,Goalkeeper,west-bromwich-albion
3,Alex Palmer,0.0,Goalkeeper,west-bromwich-albion
4,Jonny Evans,6300000.0,Centre-Back,west-bromwich-albion
5,Craig Dawson,5400000.0,Centre-Back,west-bromwich-albion
6,Marc Wilson,2250000.0,Centre-Back,west-bromwich-albion
7,Jonas Olsson,990000.0,Centre-Back,west-bromwich-albion
8,Gareth McAuley,900000.0,Centre-Back,west-bromwich-albion
9,Brendan Galloway,2700000.0,Left-Back,west-bromwich-albion
10,Sébastien Pocognoli,675000.0,Left-Back,west-bromwich-albion
11,Allan Nyom,4050000.0,Right-Back,west-bromwich-albion
12,Kane Wilson,0.0,Right-Back,west-bromwich-albion
13,Jake Livermore,6300000.0,Defensive Midfield,west-bromwich-albion
14,Claudio Yacob,3600000.0,Defensive Midfield,west-bromwich-albion
15,James Morrison,4500000.0,Central Midfield,west-bromwich-albion
16,Chris Brunt,3600000.0,Central Midfield,west-bromwich-albion
17,Craig Gardner,3150000.0,Central Midfield,west-bromwich-albion
18,Darren Fletcher,1800000.0,Central Midfield,west-bromwich-albion
19,Sam Field,225000.0,Central Midfield,west-bromwich-albion
20,Rekeem Harper,0.0,Central Midfield,west-bromwich-albion
21,James McClean,2700000.0,Left Midfield,west-bromwich-albion
22,Nacer Chadli,13500000.0,Left Winger,west-bromwich-albion
23,Matt Phillips,8100000.0,Right Winger,west-bromwich-albion
24,Callum McManaman,3150000.0,Right Winger,west-bromwich-albion
25,Jonathan Leko,1350000.0,Right Winger,west-bromwich-albion
26,Saido Berahino,13500000.0,Centre-Forward,west-bromwich-albion
27,Salomón Rondón,13500000.0,Centre-Forward,west-bromwich-albion
28,Hal Robson-Kanu,2250000.0,Centre-Forward,west-bromwich-albion
29,Rickie Lambert,1350000.0,Centre-Forward,west-bromwich-albion
0,Jordan Pickford,13500000.0,Goalkeeper,afc-sunderland
1,Vito Mannone,2250000.0,Goalkeeper,afc-sunderland
2,Mika,1800000.0,Goalkeeper,afc-sunderland
3,Max Stryjek,0.0,Goalkeeper,afc-sunderland
4,Lamine Koné,6300000.0,Centre-Back,afc-sunderland
5,Papy Djilobodji,4500000.0,Centre-Back,afc-sunderland
6,Jason Denayer,3600000.0,Centre-Back,afc-sunderland
7,Paddy McNair,3600000.0,Centre-Back,afc-sunderland
8,Jan Kirchhoff,2700000.0,Centre-Back,afc-sunderland
9,Younès Kaboul,2250000.0,Centre-Back,afc-sunderland
10,Joleon Lescott,900000.0,Centre-Back,afc-sunderland
11,John O'Shea,900000.0,Centre-Back,afc-sunderland
12,Michael Ledger,0.0,Centre-Back,afc-sunderland
13,Patrick van Aanholt,8100000.0,Left-Back,afc-sunderland
14,Bryan Oviedo,2250000.0,Left-Back,afc-sunderland
15,Tommy Robson,0.0,Left-Back,afc-sunderland
16,Javier Manquillo,3600000.0,Right-Back,afc-sunderland
17,Adam Matthews,1350000.0,Right-Back,afc-sunderland
18,Billy Jones,1350000.0,Right-Back,afc-sunderland
19,Donald Love,900000.0,Right-Back,afc-sunderland
20,Josh Robson,0.0,Right-Back,afc-sunderland
21,Jack Rodwell,4500000.0,Defensive Midfield,afc-sunderland
22,Lee Cattermole,2700000.0,Defensive Midfield,afc-sunderland
23,Didier Ndong,9000000.0,Central Midfield,afc-sunderland
24,Sebastian Larsson,2250000.0,Central Midfield,afc-sunderland
25,Darron Gibson,1350000.0,Central Midfield,afc-sunderland
26,Ethan Robson,0.0,Central Midfield,afc-sunderland
27,Elliot Embleton,0.0,Central Midfield,afc-sunderland
28,George Honeyman,225000.0,Attacking Midfield,afc-sunderland
29,Rees Greenwood,0.0,Attacking Midfield,afc-sunderland
30,Fabio Borini,4500000.0,Left Winger,afc-sunderland
31,Steven Pienaar,900000.0,Left Winger,afc-sunderland
32,Jeremain Lens,9900000.0,Right Winger,afc-sunderland
33,Adnan Januzaj,6300000.0,Right Winger,afc-sunderland
34,Duncan Watmore,2700000.0,Right Winger,afc-sunderland
35,Will Buckley,1800000.0,Right Winger,afc-sunderland
36,Lynden Gooch,675000.0,Right Winger,afc-sunderland
37,Wahbi Khazri,6300000.0,Centre-Forward,afc-sunderland
38,Jermain Defoe,4500000.0,Centre-Forward,afc-sunderland
39,Victor Anichebe,1350000.0,Centre-Forward,afc-sunderland
40,Joel Asoro,0.0,Centre-Forward,afc-sunderland
41,Josh Maja,0.0,Centre-Forward,afc-sunderland
0,Artur Boruc,900000.0,Goalkeeper,afc-bournemouth
1,Adam Federici,900000.0,Goalkeeper,afc-bournemouth
2,Aaron Ramsdale,450000.0,Goalkeeper,afc-bournemouth
3,Ryan Allsop,225000.0,Goalkeeper,afc-bournemouth
4,Jordan Holmes,0.0,Goalkeeper,afc-bournemouth
5,Nathan Aké,7200000.0,Centre-Back,afc-bournemouth
6,Steve Cook,4500000.0,Centre-Back,afc-bournemouth
7,Tyrone Mings,4500000.0,Centre-Back,afc-bournemouth
8,Marc Wilson,2250000.0,Centre-Back,afc-bournemouth
9,Baily Cargill,225000.0,Centre-Back,afc-bournemouth
10,Jack Simpson,0.0,Centre-Back,afc-bournemouth
11,Corey Jordan,0.0,Centre-Back,afc-bournemouth
12,Charlie Daniels,2700000.0,Left-Back,afc-bournemouth
13,Brad Smith,1800000.0,Left-Back,afc-bournemouth
14,Rhoys Wiggins,450000.0,Left-Back,afc-bournemouth
15,Callum Buckley,0.0,Left-Back,afc-bournemouth
16,Adam Smith,4500000.0,Right-Back,afc-bournemouth
17,Simon Francis,2250000.0,Right-Back,afc-bournemouth
18,Jordan Lee,0.0,Right-Back,afc-bournemouth
19,Jack Wilshere,16200000.0,Central Midfield,afc-bournemouth
20,Lewis Cook,5400000.0,Central Midfield,afc-bournemouth
21,Dan Gosling,2700000.0,Central Midfield,afc-bournemouth
22,Harry Arter,2250000.0,Central Midfield,afc-bournemouth
23,Andrew Surman,1800000.0,Central Midfield,afc-bournemouth
24,Emerson Hyndman,900000.0,Central Midfield,afc-bournemouth
25,Eunan O'Kane,900000.0,Central Midfield,afc-bournemouth
26,Matt Worthington,0.0,Central Midfield,afc-bournemouth
27,Keelan O'Connell,0.0,Right Midfield,afc-bournemouth
28,Ollie Harfield,0.0,Left Midfield,afc-bournemouth
29,Max Gradel,6300000.0,Left Winger,afc-bournemouth
30,Ryan Fraser,4500000.0,Left Winger,afc-bournemouth
31,Junior Stanislas,4050000.0,Left Winger,afc-bournemouth
32,Marc Pugh,1800000.0,Left Winger,afc-bournemouth
33,Jordon Ibe,7200000.0,Right Winger,afc-bournemouth
34,Harry Cornick,90000.0,Right Winger,afc-bournemouth
35,Joshua King,7200000.0,Second Striker,afc-bournemouth
36,Benik Afobe,9000000.0,Centre-Forward,afc-bournemouth
37,Callum Wilson,9000000.0,Centre-Forward,afc-bournemouth
38,Lys Mousset,3600000.0,Centre-Forward,afc-bournemouth
39,Lewis Grabban,2700000.0,Centre-Forward,afc-bournemouth
40,Sam Surridge,0.0,Centre-Forward,afc-bournemouth
0,Tom Heaton,3600000.0,Goalkeeper,fc-burnley
1,Nick Pope,675000.0,Goalkeeper,fc-burnley
2,Paul Robinson,225000.0,Goalkeeper,fc-burnley
3,Michael Keane,16200000.0,Centre-Back,fc-burnley
4,Ben Mee,5400000.0,Centre-Back,fc-burnley
5,James Tarkowski,1800000.0,Centre-Back,fc-burnley
6,Kevin Long,450000.0,Centre-Back,fc-burnley
7,Tom Anderson,225000.0,Centre-Back,fc-burnley
8,Stephen Ward,1350000.0,Left-Back,fc-burnley
9,Danny Lafferty,450000.0,Left-Back,fc-burnley
10,Jon Flanagan,3150000.0,Right-Back,fc-burnley
11,Matthew Lowton,2250000.0,Right-Back,fc-burnley
12,Tendayi Darikwa,450000.0,Right-Back,fc-burnley
13,Steven Defour,5400000.0,Defensive Midfield,fc-burnley
14,Ashley Westwood,3600000.0,Defensive Midfield,fc-burnley
15,Jeff Hendrick,5400000.0,Central Midfield,fc-burnley
16,Scott Arfield,2700000.0,Central Midfield,fc-burnley
17,David Jones,1350000.0,Central Midfield,fc-burnley
18,Dean Marney,900000.0,Central Midfield,fc-burnley
19,Joey Barton,900000.0,Central Midfield,fc-burnley
20,Fredrik Ulvestad,675000.0,Central Midfield,fc-burnley
21,Aiden O'Neill,90000.0,Central Midfield,fc-burnley
22,Robbie Brady,9000000.0,Left Midfield,fc-burnley
23,Michael Kightly,900000.0,Left Midfield,fc-burnley
24,George Boyd,3600000.0,Left Winger,fc-burnley
25,Jóhann Berg Gudmundsson,2250000.0,Right Winger,fc-burnley
26,Brad Jackson,0.0,Right Winger,fc-burnley
27,Andre Gray,9000000.0,Centre-Forward,fc-burnley
28,Patrick Bamford,4500000.0,Centre-Forward,fc-burnley
29,Sam Vokes,4050000.0,Centre-Forward,fc-burnley
30,Ashley Barnes,2250000.0,Centre-Forward,fc-burnley
31,Rouwen Hennings,1350000.0,Centre-Forward,fc-burnley
32,Lukas Jutkiewicz,1350000.0,Centre-Forward,fc-burnley
33,Chris Long,900000.0,Centre-Forward,fc-burnley
34,Dan Agyei,68000.0,Centre-Forward,fc-burnley
35,Ntumba Massanka,0.0,Centre-Forward,fc-burnley
